G,Point Latency,Time Received,Time Captured,MPH,Address,I0,Engine On,I1,I2,I3,I4,I5,GPS,Event Code,Sat,HDOP,RSSI,C,F,Seq,Index,Lat, Lon,Triggered By,Δ Odo hm,Δ Eng min
TX,12 secs,2020-03-11 11:40.37am,2020-03-11 11:40.25am,69,C Richard Vaughn Hwy [I-74] Mt Airy NC 27030,+,+,-,-,-,-,-,3,8,16,0.6,-67,0,0,569,Serial,36.489939,-80.7297875,Moving,38,2
TX,12 secs,2020-03-11 11:38.37am,2020-03-11 11:38.25am,69,Charles M Shelton Pkwy [I-74/I-77] Mt Airy NC 27030,+,+,-,-,-,-,-,3,8,15,0.6,-62,0,0,568,Serial,36.5175484,-80.7440663,Moving,24,2
TX,11 secs,2020-03-11 11:36.37am,2020-03-11 11:36.26am,67,Charles M Shelton Pkwy [I-74/I-77] Lowgap NC 27024,+,+,-,-,-,-,-,3,8,15,0.6,-55,0,0,567,Serial,36.5382765,-80.7507195,Moving,40,2
TX,12 secs,2020-03-11 11:34.37am,2020-03-11 11:34.25am,75,I-77 Lambsburg VA 24351,+,+,-,-,-,-,-,3,8,15,0.6,-73,0,0,566,Serial,36.5718859,-80.743967,Moving,38,2
TX,35 secs,2020-03-11 11:33.00am,2020-03-11 11:32.25am,66,I-77 Cana VA 24317,+,+,-,-,-,-,-,3,8,13,0.8,-61,0,0,565,Serial,36.6047765,-80.7360156,Moving,37,2
TX,12 secs,2020-03-11 11:30.37am,2020-03-11 11:30.25am,63,I-77 Fancy Gap VA 24328,+,+,-,-,-,-,-,3,8,13,0.8,-78,0,0,564,Serial,36.6324153,-80.7249622,Moving,38,2
TX,12 secs,2020-03-11 11:28.37am,2020-03-11 11:28.25am,68,I-77 Fancy Gap VA 24328,+,+,-,-,-,-,-,3,8,15,0.6,-58,0,0,563,Serial,36.6592803,-80.7077384,Moving,38,2
TX,12 secs,2020-03-11 11:26.37am,2020-03-11 11:26.25am,74,I-77 Fancy Gap VA 24328,+,+,-,-,-,-,-,3,8,17,0.6,-75,0,0,562,Serial,36.6881985,-80.7254598,Moving,38,2
TX,11 secs,2020-03-11 11:24.37am,2020-03-11 11:24.26am,67,I-77 Hillsville VA 24343,+,+,-,-,-,-,-,3,8,15,0.6,-73,0,0,561,Serial,36.7169465,-80.745457,Moving,36,2
TX,12 secs,2020-03-11 11:22.37am,2020-03-11 11:22.25am,67,I-77 Hillsville VA 24343,+,+,-,-,-,-,-,3,8,16,0.6,-77,0,0,560,Serial,36.7416241,-80.7704887,Moving,36,2
TX,16 secs,2020-03-11 11:20.41am,2020-03-11 11:20.25am,69,I-77 Hillsville VA 24343,+,+,-,-,-,-,-,3,8,16,0.6,-82,0,0,559,Serial,36.7636679,-80.7974838,Moving,33,2
TX,16 secs,2020-03-11 11:18.41am,2020-03-11 11:18.25am,69,I-77 Hillsville VA 24343,+,+,-,-,-,-,-,3,8,13,0.8,-79,0,0,558,Serial,36.7808246,-80.8279685,Moving,37,2
TX,15 secs,2020-03-11 11:16.41am,2020-03-11 11:16.26am,63,I-77 Austinville VA 24312,+,+,-,-,-,-,-,3,8,15,0.6,-52,0,0,557,Serial,36.806374,-80.8527051,Moving,36,2
TX,15 secs,2020-03-11 11:14.41am,2020-03-11 11:14.26am,68,I-77 Austinville VA 24312,+,+,-,-,-,-,-,3,8,12,0.8,-61,0,0,556,Serial,36.8368587,-80.8551768,Moving,37,2
TX,15 secs,2020-03-11 11:12.41am,2020-03-11 11:12.26am,71,I-77 Austinville VA 24312,+,+,-,-,-,-,-,3,8,14,0.6,-60,0,0,555,Serial,36.8673406,-80.8723993,Moving,38,2
TX,40 secs,2020-03-11 11:11.06am,2020-03-11 11:10.26am,68,I-77 Max Meadows VA 24360,+,+,-,-,-,-,-,3,8,14,0.6,-79,0,0,554,Serial,36.9009527,-80.876204,Moving,37,2
TX,15 secs,2020-03-11 11:08.41am,2020-03-11 11:08.26am,66,I-77 Max Meadows VA 24360,+,+,-,-,-,-,-,3,8,15,0.6,-55,0,0,553,Serial,36.9244583,-80.9044946,Moving,34,2
TX,14 secs,2020-03-11 11:06.40am,2020-03-11 11:06.26am,67,I-81 [I-81/Us-11] Max Meadows VA 24360,+,+,-,-,-,-,-,3,8,14,0.6,-54,0,0,552,Serial,36.9484292,-80.9264109,Moving,37,2
TX,14 secs,2020-03-11 11:04.40am,2020-03-11 11:04.26am,64,I-77 [I-77/I-81/Us-11/Us-52] Wytheville VA 24382,+,+,-,-,-,-,-,3,8,14,0.6,-70,0,0,551,Serial,36.9425591,-80.9675681,Moving,38,2
TX,14 secs,2020-03-11 11:02.40am,2020-03-11 11:02.26am,60,I-77 [I-77/I-81/Us-11/Us-52] Wytheville VA 24382,+,+,-,-,-,-,-,3,8,14,0.6,-72,0,0,550,Serial,36.9407272,-81.0078066,Moving,36,2
TX,14 secs,2020-03-11 11:00.40am,2020-03-11 11:00.26am,69,I-77 [I-77/I-81/Us-11/Us-52] Wytheville VA 24382,+,+,-,-,-,-,-,3,8,15,0.6,-66,0,0,549,Serial,36.9456692,-81.0453253,Moving,35,2
TX,14 secs,2020-03-11 10:58.40am,2020-03-11 10:58.26am,64,I-77 Wytheville VA 24382,+,+,-,-,-,-,-,3,8,14,0.6,-45,0,0,548,Serial,36.9680442,-81.066614,Moving,35,2
TX,15 secs,2020-03-11 10:56.40am,2020-03-11 10:56.25am,67,I-77 Wytheville VA 24382,+,+,-,-,-,-,-,3,8,14,0.8,-56,0,0,547,Serial,36.9964809,-81.0826335,Moving,38,2
TX,21 secs,2020-03-11 10:54.46am,2020-03-11 10:54.25am,72,I-77 Wytheville VA 24382,+,+,-,-,-,-,-,3,8,11,0.8,-43,0,0,546,Serial,37.020995,-81.106595,Moving,37,1
TX,"1 min, 51 secs",2020-03-11 10:54.46am,2020-03-11 10:52.55am,61,Big Walker Mountain Tunnel [I-77] Bland VA 24315,+,+,-,-,-,-,-,3,8,12,0.8,99,0,0,545,Serial,37.0423789,-81.1365754,Moving,33,3
TX,15 secs,2020-03-11 10:50.40am,2020-03-11 10:50.25am,67,I-77 Bland VA 24315,+,+,-,-,-,-,-,3,8,12,0.8,-71,0,0,544,Serial,37.0687289,-81.1269449,Moving,35,2
TX,42 secs,2020-03-11 10:49.08am,2020-03-11 10:48.26am,64,I-77 Bland VA 24315,+,+,-,-,-,-,-,3,8,14,0.8,-57,0,0,543,Serial,37.0995435,-81.1287769,Moving,37,2
TX,15 secs,2020-03-11 10:46.40am,2020-03-11 10:46.25am,66,I-77 Bland VA 24315,+,+,-,-,-,-,-,3,8,11,0.8,-84,0,0,542,Serial,37.1319848,-81.1209328,Moving,36,2
TX,15 secs,2020-03-11 10:44.40am,2020-03-11 10:44.25am,63,I-77 Bastian VA 24314,+,+,-,-,-,-,-,3,8,15,0.6,-67,0,0,541,Serial,37.1538166,-81.1416206,Moving,37,2
TX,15 secs,2020-03-11 10:42.40am,2020-03-11 10:42.25am,69,I-77 Bastian VA 24314,+,+,-,-,-,-,-,3,8,12,0.8,-71,0,0,540,Serial,37.1851529,-81.1321417,Moving,37,2
TX,14 secs,2020-03-11 10:40.40am,2020-03-11 10:40.26am,69,I-77 Bastian VA 24314,+,+,-,-,-,-,-,3,8,12,0.8,-74,0,0,539,Serial,37.2067246,-81.1023611,Moving,37,2
TX,14 secs,2020-03-11 10:38.40am,2020-03-11 10:38.26am,63,I-77 Bastian VA 24314,+,+,-,-,-,-,-,3,8,13,0.8,-75,0,0,538,Serial,37.2358788,-81.0980468,Moving,38,2
TX,14 secs,2020-03-11 10:36.40am,2020-03-11 10:36.26am,69,I-77 Rocky Gap VA 24366,+,+,-,-,-,-,-,3,8,14,0.8,-55,0,0,537,Serial,37.2612204,-81.1210012,Moving,33,2
TX,14 secs,2020-03-11 10:34.40am,2020-03-11 10:34.26am,64,Veterans Memorial Hwy [I-77] Bluefield WV 24701,+,+,-,-,-,-,-,3,8,12,0.8,-83,0,0,536,Serial,37.290274,-81.1243848,Moving,37,2
TX,15 secs,2020-03-11 10:32.40am,2020-03-11 10:32.25am,62,Veterans Memorial Hwy [I-77] Bluefield WV 24701,+,+,-,-,-,-,-,3,8,12,0.8,-76,0,0,535,Serial,37.3062895,-81.0906359,Moving,36,2
TX,15 secs,2020-03-11 10:30.40am,2020-03-11 10:30.25am,68,I-77 Princeton WV 24739,+,+,-,-,-,-,-,3,8,10,1.1,-80,0,0,534,Serial,37.3198695,-81.0586331,Moving,38,2
TX,14 secs,2020-03-11 10:28.40am,2020-03-11 10:28.26am,69,I-77 Princeton WV 24739,+,+,-,-,-,-,-,3,8,11,1,-79,0,0,533,Serial,37.3512447,-81.0560327,Moving,37,2
TX,51 secs,2020-03-11 10:27.16am,2020-03-11 10:26.25am,68,West Virginia Tpke [I-77] Princeton WV 24740,+,+,-,-,-,-,-,3,8,13,0.8,-75,0,0,532,Serial,37.3806913,-81.0455573,Moving,39,2
TX,15 secs,2020-03-11 10:24.40am,2020-03-11 10:24.25am,68,West Virginia Tpke [I-77] Princeton WV 24740,+,+,-,-,-,-,-,3,8,11,1,-64,0,0,531,Serial,37.4095331,-81.06247,Moving,38,2
TX,14 secs,2020-03-11 10:22.40am,2020-03-11 10:22.26am,71,West Virginia Tpke [I-77] Spanishburg WV 25922,+,+,-,-,-,-,-,3,8,11,1,-64,0,0,530,Serial,37.4429347,-81.0658724,Moving,38,2
TX,14 secs,2020-03-11 10:20.40am,2020-03-11 10:20.26am,64,West Virginia Tpke [I-77] Spanishburg WV 25922,+,+,-,-,-,-,-,3,8,14,0.8,-66,0,0,529,Serial,37.4755879,-81.0700647,Moving,38,2
TX,14 secs,2020-03-11 10:18.40am,2020-03-11 10:18.26am,68,West Virginia Tpke [I-77] Flat Top WV 25841,+,+,-,-,-,-,-,3,8,13,0.8,-71,0,0,528,Serial,37.4954979,-81.1026133,Moving,38,2
TX,14 secs,2020-03-11 10:16.40am,2020-03-11 10:16.26am,68,West Virginia Tpke [I-77] Flat Top WV 25841,+,+,-,-,-,-,-,3,8,11,1,-75,0,0,527,Serial,37.5214537,-81.1112849,Moving,36,2
TX,13 secs,2020-03-11 10:14.39am,2020-03-11 10:14.26am,63,West Virginia Tpke [I-77] Flat Top WV 25841,+,+,-,-,-,-,-,3,8,13,0.8,-79,0,0,526,Serial,37.5519933,-81.1138853,Moving,39,2
TX,14 secs,2020-03-11 10:12.40am,2020-03-11 10:12.26am,67,West Virginia Tpke [I-77] Flat Top WV 25841,+,+,-,-,-,-,-,3,8,12,0.8,-51,0,0,525,Serial,37.5849134,-81.1218809,Moving,36,2
TX,14 secs,2020-03-11 10:10.40am,2020-03-11 10:10.26am,66,West Virginia Tpke [I-77] Ghent WV 25843,+,+,-,-,-,-,-,3,8,13,0.8,-50,0,0,524,Serial,37.6152586,-81.1200222,Moving,21,2
TX,13 secs,2020-03-11 10:08.39am,2020-03-11 10:08.26am,36,West Virginia Tpke [I-77] Ghent WV 25843,+,+,-,-,-,-,-,3,8,11,1,-56,0,0,523,Serial,37.6328994,-81.1127333,Moving,34,2
TX,14 secs,2020-03-11 10:06.40am,2020-03-11 10:06.26am,64,West Virginia Tpke [I-77] Cool Ridge WV 25825,+,+,-,-,-,-,-,3,8,11,1.1,99,0,0,522,Serial,37.6623152,-81.1155871,Moving,37,2
TX,53 secs,2020-03-11 10:05.19am,2020-03-11 10:04.26am,63,West Virginia Tpke [I-77] Cool Ridge WV 25825,+,+,-,-,-,-,-,3,8,11,1.1,-65,0,0,521,Serial,37.6911222,-81.1305458,Moving,38,2
TX,14 secs,2020-03-11 10:02.40am,2020-03-11 10:02.26am,68,West Virginia Tpke [I-77] Daniels WV 25832,+,+,-,-,-,-,-,3,8,13,0.8,-79,0,0,520,Serial,37.7160131,-81.1526579,Moving,37,2
TX,12 secs,2020-03-11 10:00.38am,2020-03-11 10:00.26am,61,West Virginia Tpke [I-77] Beckley WV 25801,+,+,-,-,-,-,-,3,8,13,0.8,-65,0,0,519,Serial,37.7276324,-81.1913998,Moving,34,2
TX,14 secs,2020-03-11 9:58.40am,2020-03-11 9:58.26am,61,West Virginia Tpke [I-64/I-77] Beckley WV 25801,+,+,-,-,-,-,-,3,8,13,0.8,-67,0,0,518,Serial,37.7506417,-81.2069713,Moving,33,2
TX,13 secs,2020-03-11 9:56.39am,2020-03-11 9:56.26am,58,West Virginia Tpke [I-64/I-77] Beckley WV 25801,+,+,-,-,-,-,-,3,8,13,0.8,-57,0,0,517,Serial,37.7772881,-81.2211414,Moving,34,2
TX,14 secs,2020-03-11 9:54.40am,2020-03-11 9:54.26am,66,West Virginia Tpke [I-64/I-77] Beckley WV 25801,+,+,-,-,-,-,-,3,8,13,0.8,-58,0,0,516,Serial,37.8056847,-81.2119978,Moving,33,2
TX,14 secs,2020-03-11 9:52.40am,2020-03-11 9:52.26am,58,West Virginia Tpke [I-64/I-77] Beckley WV 25801,+,+,-,-,-,-,-,3,8,14,0.8,-71,0,0,515,Serial,37.8351112,-81.2154967,Moving,34,2
TX,14 secs,2020-03-11 9:50.40am,2020-03-11 9:50.26am,64,West Virginia Tpke [I-64/I-77] Beckley WV 25801,+,+,-,-,-,-,-,3,8,13,0.8,-76,0,0,514,Serial,37.8479737,-81.2484812,Moving,39,2
TX,14 secs,2020-03-11 9:48.40am,2020-03-11 9:48.26am,69,West Virginia Tpke [I-64/I-77] Beckley WV 25801,+,+,-,-,-,-,-,3,8,14,0.8,-66,0,0,513,Serial,37.8782398,-81.2669147,Moving,39,2
TX,14 secs,2020-03-11 9:46.40am,2020-03-11 9:46.26am,66, Mt Hope WV 25880,+,+,-,-,-,-,-,3,8,12,1,-79,0,0,512,Serial,37.9127679,-81.2689277,Moving,32,2
TX,15 secs,2020-03-11 9:44.40am,2020-03-11 9:44.25am,23,West Virginia Tpke [I-64/I-77] Scarbro WV 25917,+,+,-,-,-,-,-,3,8,13,0.8,-45,0,0,511,Serial,37.9393821,-81.2601837,Moving,30,2
TX,1 min,2020-03-11 9:43.26am,2020-03-11 9:42.26am,67,West Virginia Tpke [I-64/I-77] Scarbro WV 25917,+,+,-,-,-,-,-,3,8,14,0.8,-62,0,0,510,Serial,37.9622171,-81.2651981,Moving,36,2
TX,13 secs,2020-03-11 9:40.39am,2020-03-11 9:40.26am,69,West Virginia Tpke [I-64/I-77] Scarbro WV 25917,+,+,-,-,-,-,-,3,8,14,0.8,-69,0,0,509,Serial,37.9793242,-81.2969755,Moving,35,2
TX,13 secs,2020-03-11 9:38.39am,2020-03-11 9:38.26am,61,West Virginia Tpke [I-64/I-77] Scarbro WV 25917,+,+,-,-,-,-,-,3,8,14,0.8,-74,0,0,508,Serial,37.9891102,-81.3309041,Moving,34,2
TX,13 secs,2020-03-11 9:36.39am,2020-03-11 9:36.26am,69,West Virginia Tpke [I-64/I-77] Gallagher WV 25083,+,+,-,-,-,-,-,3,8,11,1,-78,0,0,507,Serial,38.0109461,-81.3506693,Moving,36,2
TX,14 secs,2020-03-11 9:34.39am,2020-03-11 9:34.25am,68,West Virginia Tpke [I-64/I-77] Gallagher WV 25083,+,+,-,-,-,-,-,3,8,10,1.1,-35,0,0,506,Serial,38.0401017,-81.3629874,Moving,38,2
TX,16 secs,2020-03-11 9:32.42am,2020-03-11 9:32.26am,66,West Virginia Tpke [I-64/I-77] Gallagher WV 25083,+,+,-,-,-,-,-,3,8,9,1.2,-29,0,0,505,Serial,38.0674468,-81.3794199,Moving,36,2
TX,13 secs,2020-03-11 9:30.39am,2020-03-11 9:30.26am,68,West Virginia Tpke [I-64/I-77] Gallagher WV 25083,+,+,-,-,-,-,-,3,8,10,1,-66,0,0,504,Serial,38.095087,-81.3916964,Moving,37,2
TX,13 secs,2020-03-11 9:28.39am,2020-03-11 9:28.26am,74,West Virginia Tpke [I-64/I-77] Gallagher WV 25083,+,+,-,-,-,-,-,3,8,11,0.8,-30,0,0,503,Serial,38.1230799,-81.3875149,Moving,36,2
TX,14 secs,2020-03-11 9:26.39am,2020-03-11 9:26.25am,53,West Virginia Tpke [I-64/I-77] Eskdale WV 25075,+,+,-,-,-,-,-,3,8,10,1.2,-86,0,0,502,Serial,38.1328538,-81.4178091,Moving,32,2
TX,13 secs,2020-03-11 9:24.39am,2020-03-11 9:24.26am,68,West Virginia Tpke [I-64/I-77] Eskdale WV 25075,+,+,-,-,-,-,-,3,8,10,1.1,-69,0,0,501,Serial,38.1389961,-81.4506125,Moving,37,2
TX,13 secs,2020-03-11 9:22.39am,2020-03-11 9:22.26am,67,West Virginia Tpke [I-64/I-77] Eskdale WV 25075,+,+,-,-,-,-,-,3,8,12,0.8,-51,0,0,500,Serial,38.1687861,-81.4457027,Moving,35,2
TX,13 secs,2020-03-11 9:20.39am,2020-03-11 9:20.26am,55,West Virginia Tpke [I-64/I-77] Eskdale WV 25075,+,+,-,-,-,-,-,3,8,10,1.1,-57,0,0,499,Serial,38.1855821,-81.4697313,Moving,28,2
TX,13 secs,2020-03-11 9:18.39am,2020-03-11 9:18.26am,67,West Virginia Tpke [I-64/I-77] Eskdale WV 25075,+,+,-,-,-,-,-,3,8,11,1,-58,0,0,498,Serial,38.1928254,-81.4889855,Moving,37,2
TX,13 secs,2020-03-11 9:16.39am,2020-03-11 9:16.26am,71,West Virginia Tpke [I-64/I-77] Cabin Creek WV 25035,+,+,-,-,-,-,-,3,8,12,1,-70,0,0,497,Serial,38.2093867,-81.522544,Moving,38,2
TX,13 secs,2020-03-11 9:14.39am,2020-03-11 9:14.26am,69,West Virginia Tpke [I-64/I-77] Charleston WV 25315,+,+,-,-,-,-,-,3,8,12,0.8,-61,0,0,496,Serial,38.2339007,-81.5530018,Moving,37,2
TX,13 secs,2020-03-11 9:12.39am,2020-03-11 9:12.26am,75,West Virginia Tpke [I-64/I-77] Charleston WV 25304,+,+,-,-,-,-,-,3,8,12,0.8,-53,0,0,495,Serial,38.2603674,-81.5737554,Moving,39,2
TX,21 secs,2020-03-11 9:10.47am,2020-03-11 9:10.26am,66,West Virginia Tpke [I-64/I-77] Charleston WV 25304,+,+,-,-,-,-,-,3,8,12,0.8,-58,0,0,494,Serial,38.2938186,-81.5655304,Moving,36,2
TX,13 secs,2020-03-11 9:08.39am,2020-03-11 9:08.26am,61,I-64 [I-64/I-77] Charleston WV 25306,+,+,-,-,-,-,-,3,8,12,0.8,-54,0,0,493,Serial,38.3173147,-81.556435,Moving,37,2
TX,13 secs,2020-03-11 9:06.39am,2020-03-11 9:06.26am,69,I-64 [I-64/I-77] Charleston WV 25311,+,+,-,-,-,-,-,3,8,12,0.8,-73,0,0,492,Serial,38.3337299,-81.5921553,Moving,37,2
TX,14 secs,2020-03-11 9:04.39am,2020-03-11 9:04.25am,64,I-64 [I-64/I-77] Charleston WV 25301,+,+,-,-,-,-,-,3,8,13,0.8,-43,0,0,491,Serial,38.3524369,-81.6249547,Moving,31,2
TX,13 secs,2020-03-11 9:02.39am,2020-03-11 9:02.26am,63,I-64 Charleston WV 25314,+,+,-,-,-,-,-,3,8,10,1,-49,0,0,490,Serial,38.354643,-81.6522744,Moving,37,2
TX,9 secs,2020-03-11 9:00.34am,2020-03-11 9:00.25am,68,I-64 South Charleston WV 25303,+,+,-,-,-,-,-,3,8,12,0.8,-50,0,0,489,Serial,38.3637746,-81.6905227,Moving,35,2
TX,9 secs,2020-03-11 8:58.34am,2020-03-11 8:58.25am,62,I-64 Dunbar WV 25064,+,+,-,-,-,-,-,3,8,14,0.6,-56,0,0,488,Serial,38.3617536,-81.7280253,Moving,37,2
TX,9 secs,2020-03-11 8:56.34am,2020-03-11 8:56.25am,68,I-64 Dunbar WV 25064,+,+,-,-,-,-,-,3,8,12,0.8,-57,0,0,487,Serial,38.3806645,-81.7593388,Moving,37,2
TX,9 secs,2020-03-11 8:54.34am,2020-03-11 8:54.25am,63,I-64 Charleston WV 25313,+,+,-,-,-,-,-,3,8,13,0.8,-55,0,0,486,Serial,38.4010667,-81.7871721,Moving,37,2
TX,9 secs,2020-03-11 8:52.34am,2020-03-11 8:52.25am,71,I-64 Nitro WV 25143,+,+,-,-,-,-,-,3,8,11,0.8,-60,0,0,485,Serial,38.4265236,-81.8134591,Moving,38,2
TX,9 secs,2020-03-11 8:50.34am,2020-03-11 8:50.25am,67,I-64 Scott Depot WV 25560,+,+,-,-,-,-,-,3,8,12,0.8,-56,0,0,484,Serial,38.4463209,-81.8451359,Moving,36,2
TX,29 secs,2020-03-11 8:48.55am,2020-03-11 8:48.26am,63,I-64 Scott Depot WV 25560,+,+,-,-,-,-,-,3,8,13,0.8,-57,0,0,483,Serial,38.4558455,-81.8844853,Moving,32,2
TX,13 secs,2020-03-11 8:46.39am,2020-03-11 8:46.26am,64,137 Us-35 Scott Depot WV 25560,+,+,-,-,-,-,-,3,8,10,1,-66,0,0,482,Serial,38.4656543,-81.9086909,Moving,35,2
TX,13 secs,2020-03-11 8:44.39am,2020-03-11 8:44.26am,66,429 Us-35 Winfield WV 25213,+,+,-,-,-,-,-,3,8,12,0.8,-76,0,0,481,Serial,38.4884062,-81.9347499,Moving,37,2
TX,12 secs,2020-03-11 8:42.38am,2020-03-11 8:42.26am,67,961 Us-35 Winfield WV 25213,+,+,-,-,-,-,-,3,8,12,0.8,-74,0,0,480,Serial,38.5214456,-81.9335389,Moving,37,2
TX,7 secs,2020-03-11 8:40.33am,2020-03-11 8:40.26am,66,1137 Us-35 Winfield WV 25213,+,+,-,-,-,-,-,3,8,11,0.8,-76,0,0,479,Serial,38.541353,-81.9662216,Moving,34,2
TX,8 secs,2020-03-11 8:38.33am,2020-03-11 8:38.25am,63,1467 Us-35 Fraziers Bottom WV 25082,+,+,-,-,-,-,-,3,8,12,0.8,-73,0,0,478,Serial,38.5556076,-82.0010809,Moving,33,2
TX,12 secs,2020-03-11 8:36.38am,2020-03-11 8:36.26am,51,2101 Us-35 Fraziers Bottom WV 25082,+,+,-,-,-,-,-,3,8,12,0.8,-82,0,0,477,Serial,38.5795154,-82.0144786,Moving,25,2
TX,12 secs,2020-03-11 8:34.38am,2020-03-11 8:34.26am,53,20895 Winfield Rd [Us-35/Wv-817] Fraziers Bottom WV 25082,+,+,-,-,-,-,-,3,8,10,1,-63,0,0,476,Serial,38.5945666,-82.0066586,Moving,30,2
TX,52 secs,2020-03-11 8:33.18am,2020-03-11 8:32.26am,59,22763 Winfield Rd [Us-35/Wv-817] Fraziers Bottom WV 25082,+,+,-,-,-,-,-,3,8,11,0.8,-77,0,0,475,Serial,38.6177222,-81.9898371,Moving,32,2
